ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45732586,31988,1079,MITSUBISHI,Outlander,2018,Jeep,No,Petrol,2,14000 km,4,Automatic,Front,04-May,Left wheel,Blue,10
45810443,60994,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,1217 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45731805,23207,831,NISSAN,Juke,2017,Jeep,No,Petrol,1.6 Turbo,54000 km,4,Tiptronic,Front,04-May,Left wheel,Black,10
44164759,4861,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,260133 km,4,Automatic,4x4,04-May,Left wheel,Silver,0
45808687,22357,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,160114 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45764155,35846,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,143629 km,4,Automatic,Front,04-May,Left wheel,Black,4
45430408,22580,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4,Automatic,Rear,04-May,Left wheel,Black,12
45812757,2000,-,AUDI,A4,1998,Sedan,Yes,Petrol,2.8,200000 km,6,Manual,Front,04-May,Left wheel,White,6
23242980,3920,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45775418,15367,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,509362 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45797058,4391,-,BMW,528,1996,Sedan,No,Petrol,2.8,360000 km,6,Manual,Rear,04-May,Left wheel,Grey,0
45617025,13485,753,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,108000 km,4,Automatic,Front,04-May,Left wheel,Blue,8
45801468,9095,-,BMW,528,2000,Sedan,Yes,Petrol,2.8,333000 km,6,Tiptronic,Rear,04-May,Left wheel,Blue,8
43802229,17562,751,HYUNDAI,Sonata,2013,Sedan,No,Hybrid,2.4,162000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12
45755781,1019,1736,BMW,X6,2010,Jeep,Yes,Petrol,4.4,0 km,8,Automatic,4x4,04-May,Left wheel,Grey,12
45770072,8938,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,256914 km,6,Automatic,4x4,04-May,Left wheel,Grey,12
45785791,21953,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,160000 km,6,Automatic,Front,04-May,Left wheel,Grey,10
45805342,2000,-,AUDI,A4,2000,Hatchback,No,Petrol,2.8,1000 km,5,Automatic,Front,04-May,Left wheel,Pink,3
45803711,5959,-,BMW,528,1998,Sedan,Yes,CNG,2.8,243987 km,6,Automatic,Rear,04-May,Left wheel,Black,8
45332550,4077,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,232507 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45803118,20385,528,NISSAN,Juke,2014,Jeep,No,Petrol,1.6 Turbo,79000 km,4,Automatic,Front,04-May,Left wheel,Red,8
45292420,39226,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,98273 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45791722,314,155,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,0.2,104685 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45732153,49751,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,77130 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45804377,11704,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,180093 km,4,Automatic,Front,04-May,Left wheel,Black,4
45802625,3763,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,173576 km,4,Automatic,4x4,04-May,Left wheel,Red,0
45770181,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45764706,18817,751,KIA,Optima,2013,Sedan,No,Hybrid,2.4,87000 km,4,Automatic,Front,04-May,Left wheel,Black,10
45808928,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4,Automatic,Front,04-May,Left wheel,Black,0
45810091,10976,-,BMW,328,1997,Coupe,Yes,Petrol,2.8,180000 km,6,Manual,Rear,02-Mar,Left wheel,Black,0
45806509,4077,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,173605 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45646691,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,236958 km,4,Automatic,Front,04-May,Left wheel,White,4
45772903,33870,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,50031 km,4,Automatic,Front,04-May,Left wheel,White,4
45732715,4861,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877 km,6,Automatic,4x4,04-May,Left wheel,White,12
45803551,24462,1405,BMW,X5,2009,Jeep,Yes,Petrol,3,107000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,8
45794448,21655,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,113545 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45642951,11917,1246,FORD,Escape,2008,Jeep,No,Hybrid,2.3,164470 km,4,Automatic,4x4,04-May,Left wheel,Green,8
45522354,3136,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,286043 km,4,Automatic,Front,04-May,Left wheel,Black,12
45783365,7527,-,MERCEDES-BENZ,C 280,1997,Sedan,Yes,Petrol,2.8,219200 km,4,Automatic,Rear,04-May,Left wheel,Green,0
45810029,19444,900,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,51000 km,4,Tiptronic,Front,04-May,Left wheel,Brown,12
45066063,9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,413499 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45755489,13978,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,51865 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45733349,45025,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,106806 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45769651,48108,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,119038 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45803114,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4,Automatic,Front,04-May,Left wheel,White,12
45798323,8467,-,MERCEDES-BENZ,E 280,1999,Sedan,Yes,Petrol,2.8,0 km,6,Manual,Rear,04-May,Left wheel,Blue,6
45395857,17158,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,166288 km,4,Automatic,Front,04-May,Left wheel,White,4
45802254,157,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,174253 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45768091,2195,-,RENAULT,Laguna,2002,Hatchback,Yes,Petrol,2.9,25000 km,6,Tiptronic,Front,04-May,Left wheel,Silver,6
45444293,13485,934,FORD,Fusion,2015,Sedan,No,Petrol,2.5,122395 km,4,Automatic,Front,04-May,Left wheel,Grey,0
45811007,34811,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8,Automatic,4x4,04-May,Left wheel,Black,0
44904675,157,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,245762 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45812974,42102,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,69000 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45809103,19444,-,MERCEDES-BENZ,Sprinter,1999,Microbus,No,Diesel,2.9,0 km,4,Manual,Rear,>5,Left wheel,White,2
45341711,10036,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,458442 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45794325,53185,690,HONDA,Civic,2016,Sedan,Yes,Petrol,1.5,22715 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45809675,28222,3518,MERCEDES-BENZ,C 43 AMG,1999,Sedan,Yes,Petrol,4.3,61000 km,8,Automatic,Rear,04-May,Left wheel,Silver,8
45643609,13777,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,65594 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45655549,18503,585,TOYOTA,Prius V,2013,Universal,Yes,Petrol,1.8,267200 km,4,Variator,Front,04-May,Left wheel,White,0
45644978,29489,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,210768 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45651083,13500,-,MERCEDES-BENZ,A 140 140,1997,Microbus,No,Diesel,2.9,111000 km,1,Manual,Rear,04-May,Left wheel,Carnelian red,1
45813484,56450,1190,TOYOTA,4Runner,2014,Jeep,Yes,Petrol,4,135000 km,6,Automatic,4x4,04-May,Left wheel,Grey,0
45807545,4077,-,DODGE,Caravan,1997,Minivan,No,Petrol,2.9,126405 km,8,Automatic,Rear,04-May,Left wheel,Purple,2
45771035,7683,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,90178 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45220917,11133,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4,Automatic,Front,04-May,Left wheel,Black,12
45803653,4000,-,UAZ,31514,1987,Jeep,No,Petrol,2.9,120000 km,4,Manual,4x4,04-May,Left wheel,Blue,9
45794808,2038,779,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.5,200338 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45802317,15367,779,SUBARU,Forester,2013,Jeep,No,Petrol,2.5,98000 km,4,Manual,4x4,04-May,Left wheel,Grey,6
45783369,2587,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,16213 km,4,Automatic,Front,04-May,Left wheel,Grey,12
45732666,12544,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,176000 km,4,Tiptronic,Front,04-May,Left wheel,Black,12
45803411,56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963 km,4,Automatic,Rear,04-May,Left wheel,Black,12
45810720,8500,-,MERCEDES-BENZ,208,1995,Microbus,No,Diesel,2.9,2000 km,5,Manual,Rear,02-Mar,Left wheel,White,1
45772588,66150,831,HONDA,Civic,2018,Hatchback,Yes,Petrol,1.5,17223 km,4,Automatic,Front,04-May,Left wheel,Black,4
45813314,8467,-,MERCEDES-BENZ,E 290,1998,Sedan,No,Diesel,2.9,40000 km,8,Manual,Rear,04-May,Left wheel,Purple,2
45781802,40092,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,33507 km,4,Automatic,Front,04-May,Left wheel,White,4
45778090,15000,-,BMW,328,2008,Sedan,Yes,CNG,3,210408 km,6,Tiptronic,Rear,04-May,Left wheel,White,12
45803927,15681,765,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,2,103000 km,4,Tiptronic,Front,04-May,Left wheel,White,8
45803327,4077,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,46686 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45648818,62653,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,7865 km,4,Automatic,Front,04-May,Left wheel,Brown,4
45754449,23722,271,TOYOTA,Aqua,2014,Hatchback,Yes,Hybrid,1.5,41500 km,4,Automatic,Front,04-May,Left wheel,Blue,4
45656638,31581,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,175342 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45797299,14113,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,45504 km,4,Automatic,Front,04-May,Left wheel,Black,4
45814878,18817,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,205248 km,4,Automatic,Front,04-May,Left wheel,Black,0
44143440,22894,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Diesel,3.5,79080 km,6,Automatic,4x4,04-May,Left wheel,Grey,12
45626759,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,04-May,Left wheel,Black,12
45769330,20385,-,MITSUBISHI,Delica,2005,Minivan,Yes,Petrol,3,184000 km,6,Automatic,4x4,04-May,Right-hand drive,White,12
45776999,17249,-,BMW,530,2007,Sedan,Yes,Petrol,3,111111 km,6,Tiptronic,Rear,04-May,Left wheel,Grey,10
45809587,100,-,BMW,330,2007,Cabriolet,Yes,Petrol,3,1123 km,6,Tiptronic,4x4,02-Mar,Left wheel,Black,12
45790830,5645,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,31470 km,4,Automatic,Front,04-May,Left wheel,White,12
45770198,7370,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,215032 km,4,Automatic,Front,04-May,Left wheel,Brown,12
45779042,13485,-,BMW,X5,2003,Jeep,Yes,LPG,3,189000 km,6,Tiptronic,4x4,04-May,Right-hand drive,Black,10
45802690,15000,-,SUBARU,Legacy,2008,Sedan,No,Petrol,3,138000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,8
45625438,9408,-,MITSUBISHI,Pajero,1993,Jeep,No,CNG,3,430000 km,6,Manual,4x4,04-May,Left wheel,Blue,0
45816307,1882,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,206211 km,4,Automatic,Front,04-May,Left wheel,Blue,12
45732637,22894,-,BMW,328,2010,Coupe,Yes,Petrol,3,157000 km,6,Tiptronic,4x4,02-Mar,Left wheel,Black,8
45770177,3100,-,AUDI,A4,2002,Sedan,Yes,Petrol,3,11111 km,6,Automatic,4x4,04-May,Left wheel,Blue,6
45497404,13589,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,234278 km,4,Automatic,Front,04-May,Left wheel,Yellow,4
45677203,784,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4,Automatic,Front,04-May,Left wheel,Black,12
45654365,15681,-,BMW,528 i,2008,Sedan,Yes,Petrol,3,190000 km,6,Tiptronic,Rear,04-May,Left wheel,Black,6
28135943,5331,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,174043 km,4,Automatic,Front,04-May,Left wheel,White,0
45809528,627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45766292,7370,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,65920 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45486386,22894,2054,SUBARU,Forester,2013,Jeep,No,Petrol,2.5,110000 km,4,Automatic,4x4,04-May,Right-hand drive,Silver,12
45601360,1568,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,04-May,Left wheel,Black,12
45813571,31361,919,BMW,X5,2012,Jeep,Yes,Diesel,3.0 Turbo,208000 km,6,Tiptronic,4x4,04-May,Left wheel,White,6
45730052,12849,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,113861 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45803638,76835,1104,LAND ROVER,Discovery,2015,Jeep,Yes,Diesel,3.0 Turbo,88000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,12
45797656,470,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,202864 km,4,Automatic,Front,04-May,Left wheel,Blue,0
45804392,17876,639,HYUNDAI,Elantra gt,2014,Hatchback,Yes,Petrol,2,104000 km,4,Automatic,Front,04-May,Left wheel,Red,8
45797060,11917,1195,FORD,Transit,2008,Universal,No,Diesel,2.2 Turbo,172323 km,4,Manual,Front,04-May,Left wheel,White,2
45771071,34497,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,89000 km,4,Automatic,Front,04-May,Left wheel,White,12
45806484,16010,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,217346 km,4,Automatic,Front,04-May,Left wheel,Black,4
45793904,18500,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,168315 km,4,Automatic,Front,04-May,Left wheel,Black,4
45798435,13956,603,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619 km,6,Automatic,4x4,04-May,Left wheel,Black,12
45781438,9408,-,MITSUBISHI,Montero,2000,Jeep,No,LPG,3,214000 km,6,Automatic,Rear,04-May,Left wheel,Black,4
45781831,15053,-,BMW,X5 x5,2005,Jeep,Yes,Petrol,3,250000 km,6,Tiptronic,4x4,04-May,Right-hand drive,Black,4
45783822,11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,336971 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45793128,16935,765,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454 km,4,Automatic,Front,04-May,Left wheel,Black,0
45768807,21639,640,MITSUBISHI,Outlander sport,2013,Jeep,No,Petrol,2,72000 km,4,Tiptronic,4x4,04-May,Left wheel,Black,12
44480912,941,2467,FORD,B-MAX,2005,Jeep,Yes,Petrol,3,264666 km,6,Automatic,Front,04-May,Left wheel,Grey,12
45773291,31047,-,MERCEDES-BENZ,ML 350,2010,Jeep,Yes,Diesel,3,124000 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,10
45815831,25387,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,73225 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45730236,10976,1267,HONDA,FIT,2013,Hatchback,No,Hybrid,1.5,109000 km,4,Automatic,Front,04-May,Right-hand drive,Blue,8
45725690,7840,-,MITSUBISHI,Pajero,1992,Jeep,No,Petrol,3,123000 km,6,Manual,4x4,02-Mar,Left wheel,Silver,0
45786809,16935,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,275721 km,4,Automatic,Front,04-May,Left wheel,White,4
45809121,49237,891,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,33000 km,4,Tiptronic,Rear,04-May,Left wheel,Grey,10
45809155,4704,749,HYUNDAI,Santa FE,2014,Jeep,Yes,Petrol,2.4,306288 km,4,Automatic,Front,04-May,Left wheel,Red,12
45765077,470,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,149048 km,4,Automatic,Front,04-May,Left wheel,White,0
45756731,5331,-,TOYOTA,Harrier,1998,Jeep,No,Petrol,3,220000 km,6,Automatic,Front,04-May,Right-hand drive,Black,4
45776785,3763,-,FORD,Escape,2003,Jeep,No,Petrol,3,0 km,6,Automatic,Front,04-May,Left wheel,Grey,0
45787540,11848,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,87250 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45769541,25089,-,CHEVROLET,Captiva,2014,Jeep,Yes,Petrol,3,103000 km,6,Automatic,4x4,04-May,Left wheel,Silver,6
45806930,15681,1185,MERCURY,Mariner Hybrid,2009,Jeep,Yes,Hybrid,2.5,155798 km,4,Automatic,Front,04-May,Left wheel,Black,12
45155193,54568,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651 km,8,Automatic,4x4,04-May,Left wheel,Black,0
41751996,2666,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747 km,4,Automatic,Front,04-May,Left wheel,Green,0
45794012,112900,-,MITSUBISHI,Pajero Sport,2019,Jeep,Yes,Petrol,3,6000 km,6,Tiptronic,4x4,04-May,Left wheel,White,10
45793583,16308,-,BMW,530,2004,Sedan,Yes,Petrol,3,231000 km,6,Automatic,Rear,04-May,Left wheel,Blue,8
45773248,19444,831,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,180000 km,4,Automatic,4x4,04-May,Left wheel,Blue,6
45640530,1333,1249,NISSAN,Rogue,2017,Jeep,Yes,Petrol,2.5,77901 km,4,Automatic,Front,04-May,Left wheel,Black,12
45786994,188,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,196682 km,4,Automatic,Front,04-May,Left wheel,Black,0
45804388,8154,-,HONDA,Inspire,2003,Sedan,No,Petrol,3,149000 km,6,Tiptronic,Front,04-May,Right-hand drive,Black,6
45805731,150,1681,GAZ,3110,2000,Sedan,No,CNG,2,500 km,4,Manual,Rear,04-May,Left wheel,White,0
45732843,75266,-,TOYOTA,Land Cruiser Prado,2014,Jeep,No,Diesel,3,90000 km,4,Manual,4x4,04-May,Left wheel,White,6
45771616,10976,-,BMW,530,2005,Sedan,Yes,LPG,3,2200 km,6,Tiptronic,4x4,04-May,Left wheel,Black,8
45804454,706,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4,Automatic,Front,04-May,Left wheel,Black,0
45758457,12858,629,NISSAN,Juke,2015,Jeep,No,Petrol,1.6,123200 km,4,Tiptronic,Front,04-May,Left wheel,Blue,0
45768841,28852,-,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,70000 km,6,Tiptronic,4x4,04-May,Left wheel,Red,12
45772360,83107,-,TOYOTA,Land Cruiser Prado,2014,Jeep,No,Diesel,3,120000 km,8,Automatic,4x4,04-May,Left wheel,Black,12
45772412,11415,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,286046 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45773773,10349,-,BMW,X5,2004,Jeep,Yes,CNG,3,250000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,6
45285081,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,475406 km,4,Automatic,Front,04-May,Left wheel,Orange,4
45813423,23521,-,MERCEDES-BENZ,C 320 CDI,2007,Sedan,Yes,Diesel,3,215000 km,6,Tiptronic,4x4,04-May,Left wheel,Brown,8
45772589,7997,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,251278 km,6,Automatic,4x4,04-May,Left wheel,Green,12
45796173,45473,919,MERCEDES-BENZ,GL 350 დიზელი,2012,Jeep,Yes,Diesel,3.0 Turbo,140200 km,6,Automatic,4x4,04-May,Left wheel,Grey,10
45812816,17876,-,BMW,535 i,2007,Sedan,Yes,Petrol,3,247000 km,6,Tiptronic,Rear,04-May,Left wheel,Grey,8
45767143,7997,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,153795 km,4,Variator,Front,04-May,Left wheel,Grey,10
45655658,26657,-,BMW,528,2011,Sedan,Yes,Petrol,3,125000 km,6,Tiptronic,Rear,04-May,Left wheel,Silver,16
45804087,10663,1273,TOYOTA,Sienna,2015,Sedan,Yes,Petrol,3.5,53014 km,6,Automatic,Front,04-May,Left wheel,Grey,12
45813879,21500,-,MERCEDES-BENZ,ML 280 სასწრაფოდ,2007,Jeep,Yes,Diesel,3,215000 km,6,Automatic,4x4,04-May,Left wheel,Silver,8
45777139,18000,399,HONDA,Shuttle,2019,Hatchback,No,Hybrid,1.5,9000 km,4,Automatic,4x4,04-May,Left wheel,Silver,6
45679200,188,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,61098 km,4,Automatic,Front,04-May,Left wheel,Black,12
45771484,47120,694,JAGUAR,XF,2014,Sedan,Yes,Diesel,2.2,122172 km,4,Automatic,Front,04-May,Left wheel,Black,4
45789805,17249,-,FORD,Escape 3.0,2010,Jeep,No,Petrol,3,166635 km,6,Automatic,4x4,04-May,Left wheel,Black,6
45802341,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4,Automatic,Front,04-May,Left wheel,Black,12
45809469,13500,-,BMW,5.30E+62,2004,Sedan,Yes,Petrol,3,210000 km,6,Tiptronic,Rear,04-May,Left wheel,Silver,8
45733519,78403,-,TOYOTA,Land Cruiser Prado,2014,Jeep,Yes,Diesel,3,142000 km,6,Tiptronic,4x4,>5,Left wheel,Black,12
45596386,15210,1141,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,24817 km,4,Automatic,Front,04-May,Left wheel,Silver,12
45813111,48296,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0 Turbo,203500 km,6,Tiptronic,4x4,04-May,Left wheel,Silver,12
45766711,12544,-,VOLKSWAGEN,Touareg,2004,Jeep,Yes,LPG,3,176000 km,6,Tiptronic,4x4,04-May,Left wheel,White,12
45428716,24462,769,MERCEDES-BENZ,Vito 113,2011,Microbus,No,Diesel,2.2,260000 km,4,Manual,Rear,>5,Left wheel,White,8
45764104,17876,697,HYUNDAI,Elantra,2015,Hatchback,No,Petrol,1.8,62000 km,4,Tiptronic,Front,04-May,Left wheel,Black,6
45616106,3200,-,FORD,Taurus,1998,Sedan,No,CNG,3,160000 km,6,Automatic,Front,04-May,Left wheel,Golden,4
45791598,17126,707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,189966 km,4,Automatic,Front,04-May,Left wheel,White,4
45650309,20385,-,MERCEDES-BENZ,C 300,2007,Sedan,Yes,Petrol,3,1000 km,6,Tiptronic,Rear,04-May,Left wheel,White,0
45732994,15530,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,246040 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45771414,140,-,BMW,X5,2008,Jeep,Yes,Petrol,3,240000 km,6,Tiptronic,4x4,04-May,Left wheel,Black,8
45773794,15053,639,VOLKSWAGEN,Jetta TDI,2014,Sedan,No,Diesel,2.0 Turbo,185000 km,4,Automatic,Front,04-May,Left wheel,White,6
45621658,8781,-,AUDI,A4,2002,Sedan,Yes,Petrol,3,265600 km,6,Manual,4x4,04-May,Left wheel,Silver,8
45801734,21181,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,92866 km,4,Automatic,Front,04-May,Left wheel,Silver,4
45646670,6429,961,CHEVROLET,Cruze,2009,Sedan,Yes,Diesel,2,66287 km,4,Automatic,Front,04-May,Left wheel,Black,4
45781909,15612,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,137851 km,4,Automatic,Front,04-May,Left wheel,Black,4
45806735,4077,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45792747,10976,988,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,0 km,4,Variator,Front,04-May,Left wheel,Silver,10
45789646,24433,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,128000 km,4,Automatic,Front,04-May,Left wheel,Grey,4
45812980,14113,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,89000 km,4,Tiptronic,Front,04-May,Left wheel,Silver,8
45656559,314,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8,Automatic,4x4,04-May,Left wheel,Black,0
45765275,9408,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,318400 km,4,Automatic,Front,04-May,Left wheel,White,8
45776368,12544,-,LEXUS,RX 300,2000,Jeep,Yes,CNG,3,209123 km,4,Tiptronic,4x4,04-May,Left wheel,Black,9
45730669,3450,431,LINCOLN,MKZ,2016,Sedan,Yes,Hybrid,2,234592 km,4,Automatic,Front,04-May,Left wheel,Black,12
45810080,19130,-,BMW,X5,2007,Jeep,Yes,Petrol,3,310000 km,6,Tiptronic,4x4,04-May,Left wheel,Grey,6
45810627,25810,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,132000 km,4,Automatic,Front,04-May,Left wheel,White,4
45799990,12544,-,NISSAN,Elgrand,2003,Minivan,Yes,LPG,3,185000 km,6,Tiptronic,4x4,04-May,Right-hand drive,Golden,12
